index,CustomerID,TotalTransactions,TotalQuantity,TotalSpending,FirstPurchase,LastPurchase,CustomerLifetime,AvgOrderValue,PurchaseFrequency
972,13656.0,2,490,379.65,2011-01-06 15:42:00,2011-06-28 10:31:00,172,189.825,0.011560693641618497
973,13657.0,2,209,382.14,2011-05-22 12:35:00,2011-11-29 12:32:00,190,191.07,0.010471204188481676
974,13658.0,5,1019,2639.17,2011-05-19 17:15:00,2011-11-30 10:13:00,194,527.8340000000001,0.02564102564102564
975,13659.0,2,894,1573.2,2011-01-23 12:08:00,2011-05-18 12:37:00,115,786.6,0.017241379310344827
976,13662.0,3,543,897.76,2011-03-25 13:23:00,2011-09-15 12:04:00,173,299.25333333333333,0.017241379310344827
977,13663.0,1,91,189.47,2011-06-13 15:44:00,2011-06-13 15:44:00,0,189.47,1.0
978,13666.0,3,41,84.65,2011-02-25 13:05:00,2011-10-10 15:39:00,227,28.21666666666667,0.013157894736842105
979,13667.0,1,154,305.02,2011-07-13 15:42:00,2011-07-13 15:42:00,0,305.02,1.0
980,13668.0,21,3742,6363.59,2010-12-12 12:35:00,2011-12-07 12:11:00,359,303.02809523809526,0.058333333333333334
981,13669.0,2,237,218.55,2011-07-13 11:44:00,2011-10-20 09:32:00,98,109.275,0.020202020202020204
982,13670.0,1,282,349.7,2011-09-25 15:25:00,2011-09-25 15:25:00,0,349.7,1.0
983,13672.0,2,57,186.39000000000001,2011-01-11 13:54:00,2011-02-11 13:53:00,30,93.19500000000001,0.06451612903225806
984,13673.0,2,119,396.92,2011-11-07 15:40:00,2011-11-21 12:11:00,13,198.46,0.14285714285714285
985,13675.0,2,330,486.82000000000005,2011-02-28 12:14:00,2011-07-11 12:57:00,133,243.41000000000003,0.014925373134328358
986,13678.0,1,924,232.6,2011-07-11 10:14:00,2011-07-11 10:14:00,0,232.6,1.0
987,13680.0,4,1936,3722.42,2011-01-04 14:12:00,2011-12-08 13:47:00,337,930.605,0.011834319526627219
988,13681.0,4,360,827.83,2011-07-07 15:21:00,2011-11-22 11:13:00,137,206.9575,0.028985507246376812
989,13682.0,1,10,59.5,2011-06-05 14:06:00,2011-06-05 14:06:00,0,59.5,1.0
990,13684.0,1,39,67.23,2011-02-27 10:13:00,2011-02-27 10:13:00,0,67.23,1.0
991,13685.0,7,5056,3119.44,2011-10-10 12:59:00,2011-12-07 11:41:00,57,445.63428571428574,0.1206896551724138
992,13686.0,1,70,72.0,2011-06-10 09:10:00,2011-06-10 09:10:00,0,72.0,1.0
993,13689.0,1,512,910.0,2011-10-07 13:21:00,2011-10-07 13:21:00,0,910.0,1.0
994,13690.0,1,67,172.25,2011-10-11 15:03:00,2011-10-11 15:03:00,0,172.25,1.0
995,13692.0,3,1226,1488.32,2011-04-17 12:57:00,2011-11-15 11:17:00,211,496.1066666666666,0.014150943396226415
996,13694.0,50,63312,65039.62,2010-12-01 12:12:00,2011-12-06 09:32:00,369,1300.7924,0.13513513513513514
997,13695.0,15,1603,2504.13,2011-03-25 11:31:00,2011-11-08 14:26:00,228,166.942,0.06550218340611354
998,13697.0,1,177,151.29999999999998,2011-11-01 09:14:00,2011-11-01 09:14:00,0,151.29999999999998,1.0
999,13699.0,1,66,308.58000000000004,2011-07-07 16:51:00,2011-07-07 16:51:00,0,308.58000000000004,1.0
1000,13700.0,10,2304,2265.12,2011-01-16 13:18:00,2011-11-13 13:00:00,300,226.512,0.03322259136212625
1001,13703.0,1,10,99.5,2011-01-25 13:10:00,2011-01-25 13:10:00,0,99.5,1.0
1002,13704.0,9,1531,2308.06,2011-09-12 14:40:00,2011-12-04 15:13:00,83,256.4511111111111,0.10714285714285714
1003,13705.0,3,363,711.86,2010-12-01 10:29:00,2011-12-02 12:32:00,366,237.28666666666666,0.008174386920980926
1004,13706.0,1,189,330.79,2011-02-10 09:21:00,2011-02-10 09:21:00,0,330.79,1.0
1005,13707.0,2,351,806.41,2011-01-28 13:27:00,2011-03-17 18:03:00,48,403.205,0.04081632653061224
1006,13708.0,1,306,296.88,2011-03-13 13:46:00,2011-03-13 13:46:00,0,296.88,1.0
1007,13709.0,13,3516,6328.05,2011-01-28 14:57:00,2011-12-06 10:28:00,311,486.7730769230769,0.041666666666666664
1008,13710.0,1,176,180.48,2011-11-08 08:16:00,2011-11-08 08:16:00,0,180.48,1.0
1009,13711.0,2,140,252.06,2011-05-05 10:29:00,2011-05-05 10:31:00,0,126.03,2.0
1010,13712.0,1,352,228.84,2011-04-07 12:33:00,2011-04-07 12:33:00,0,228.84,1.0
1011,13715.0,5,563,1079.34,2010-12-02 08:52:00,2011-03-03 19:21:00,91,215.868,0.05434782608695652
1012,13716.0,1,138,138.28,2011-03-15 13:49:00,2011-03-15 13:49:00,0,138.28,1.0
1013,13717.0,6,1959,1445.01,2011-02-14 13:21:00,2011-11-07 14:13:00,266,240.835,0.02247191011235955
1014,13718.0,2,173,306.55,2011-02-17 11:58:00,2011-04-07 13:24:00,49,153.275,0.04
1015,13719.0,5,609,1041.68,2011-04-19 13:56:00,2011-11-24 15:26:00,219,208.336,0.022727272727272728
1016,13720.0,4,501,799.9,2011-03-30 09:17:00,2011-08-15 12:46:00,138,199.975,0.02877697841726619
1017,13721.0,1,316,524.14,2011-11-03 14:05:00,2011-11-03 14:05:00,0,524.14,1.0
1018,13722.0,3,1401,2375.41,2011-03-02 11:43:00,2011-07-31 12:44:00,151,791.8033333333333,0.019736842105263157
1019,13723.0,1,43,199.85000000000002,2011-05-06 17:04:00,2011-05-06 17:04:00,0,199.85000000000002,1.0
1020,13725.0,8,806,1980.56,2011-02-04 12:18:00,2011-10-21 10:03:00,258,247.57,0.03088803088803089
1021,13726.0,2,1054,1079.6599999999999,2011-08-31 11:06:00,2011-11-01 10:49:00,61,539.8299999999999,0.03225806451612903
1022,13727.0,2,162,333.48,2011-11-06 12:16:00,2011-11-11 09:46:00,4,166.74,0.4
1023,13728.0,6,458,1016.14,2011-02-02 12:09:00,2011-11-03 10:49:00,273,169.35666666666665,0.021897810218978103
1024,13730.0,2,488,752.6,2011-07-01 12:47:00,2011-07-27 08:35:00,25,376.3,0.07692307692307693
1025,13731.0,2,278,610.59,2011-04-07 10:10:00,2011-05-04 14:33:00,27,305.295,0.07142857142857142
1026,13732.0,1,498,491.86,2011-11-11 15:49:00,2011-11-11 15:49:00,0,491.86,1.0
1027,13735.0,4,1130,2885.2400000000002,2011-04-19 13:49:00,2011-11-15 11:14:00,209,721.3100000000001,0.01904761904761905
1028,13736.0,2,497,731.9,2011-03-24 13:04:00,2011-12-04 15:19:00,255,365.95,0.0078125
1029,13737.0,1,125,339.59999999999997,2011-05-23 16:32:00,2011-05-23 16:32:00,0,339.59999999999997,1.0
1030,13739.0,1,54,216.9,2011-11-21 13:35:00,2011-11-21 13:35:00,0,216.9,1.0
1031,13740.0,1,425,350.75,2011-04-13 10:32:00,2011-04-13 10:32:00,0,350.75,1.0
1032,13741.0,3,218,668.4300000000001,2011-05-06 13:43:00,2011-09-29 09:19:00,145,222.81000000000003,0.02054794520547945
1033,13742.0,12,1124,3131.02,2011-01-23 14:59:00,2011-11-23 11:07:00,303,260.91833333333335,0.039473684210526314
1034,13743.0,7,1776,1341.6,2011-03-25 14:46:00,2011-12-07 10:09:00,256,191.65714285714284,0.027237354085603113
1035,13744.0,2,1249,1156.36,2011-02-20 14:08:00,2011-09-05 15:19:00,197,578.18,0.010101010101010102
1036,13745.0,1,496,300.04,2011-06-30 16:43:00,2011-06-30 16:43:00,0,300.04,1.0
1037,13747.0,1,8,79.6,2010-12-01 10:37:00,2010-12-01 10:37:00,0,79.6,1.0
1038,13748.0,5,439,948.25,2010-12-01 09:00:00,2011-09-05 09:45:00,278,189.65,0.017921146953405017
1039,13750.0,5,516,1647.26,2011-01-07 11:49:00,2011-10-17 12:16:00,283,329.452,0.017605633802816902
1040,13751.0,1,152,296.25,2011-02-24 15:56:00,2011-02-24 15:56:00,0,296.25,1.0
1041,13752.0,6,876,1186.28,2011-04-07 12:04:00,2011-08-07 14:16:00,122,197.71333333333334,0.04878048780487805
1042,13753.0,1,512,741.26,2011-02-25 12:48:00,2011-02-25 12:48:00,0,741.26,1.0
1043,13754.0,2,214,282.59999999999997,2011-01-26 14:58:00,2011-07-11 11:51:00,165,141.29999999999998,0.012048192771084338
1044,13755.0,9,1264,2161.35,2011-10-07 15:45:00,2011-12-06 12:26:00,59,240.14999999999998,0.15
1045,13756.0,14,3188,5189.52,2010-12-07 11:41:00,2011-12-07 16:44:00,365,370.68,0.03825136612021858
1046,13758.0,7,1844,3190.55,2010-12-01 12:08:00,2011-11-28 11:11:00,361,455.79285714285714,0.019337016574585635
1047,13759.0,2,287,659.4100000000001,2011-09-29 15:40:00,2011-11-06 14:47:00,37,329.70500000000004,0.05263157894736842
1048,13760.0,2,197,286.79,2011-03-28 12:52:00,2011-10-16 16:13:00,202,143.395,0.009852216748768473
1049,13761.0,2,642,1070.65,2011-06-13 08:43:00,2011-10-20 14:01:00,129,535.325,0.015384615384615385
1050,13762.0,1,272,306.72,2011-05-05 09:15:00,2011-05-05 09:15:00,0,306.72,1.0
1051,13763.0,1,728,1714.96,2011-10-07 15:13:00,2011-10-07 15:13:00,0,1714.96,1.0
1052,13764.0,3,932,1521.76,2011-01-06 14:53:00,2011-09-30 12:03:00,266,507.25333333333333,0.011235955056179775
1053,13767.0,37,7322,17220.36,2010-12-01 10:47:00,2011-12-07 15:00:00,371,465.41513513513513,0.09946236559139784
1054,13769.0,10,1163,2796.51,2010-12-07 13:28:00,2011-12-07 15:08:00,365,279.651,0.0273224043715847
1055,13771.0,4,1477,2634.45,2011-04-06 15:47:00,2011-10-06 14:18:00,182,658.6125,0.02185792349726776
1056,13772.0,3,546,1132.13,2011-04-14 12:31:00,2011-11-06 11:43:00,205,377.3766666666667,0.014563106796116505
1057,13774.0,1,192,345.0,2011-09-19 12:06:00,2011-09-19 12:06:00,0,345.0,1.0
1058,13777.0,33,12897,25977.16,2010-12-01 16:01:00,2011-12-09 12:25:00,372,787.1866666666666,0.08847184986595175
1059,13778.0,1,70,178.7,2011-08-28 15:25:00,2011-08-28 15:25:00,0,178.7,1.0
1060,13780.0,2,318,360.01,2011-06-22 11:43:00,2011-12-02 13:49:00,163,180.005,0.012195121951219513
1061,13781.0,1,30,127.84,2011-04-03 12:08:00,2011-04-03 12:08:00,0,127.84,1.0
1062,13782.0,6,371,912.0,2011-01-16 11:08:00,2011-11-27 11:54:00,315,152.0,0.0189873417721519
1063,13784.0,11,2493,2462.79,2011-01-11 14:38:00,2011-11-30 09:33:00,322,223.89,0.034055727554179564
1064,13786.0,1,136,230.39999999999998,2010-12-07 13:53:00,2010-12-07 13:53:00,0,230.39999999999998,1.0
1065,13787.0,2,337,309.04,2010-12-10 14:45:00,2011-09-25 12:06:00,288,154.52,0.006920415224913495
1066,13790.0,1,748,348.8,2011-12-05 15:48:00,2011-12-05 15:48:00,0,348.8,1.0
1067,13791.0,2,1200,1516.0,2011-06-24 16:38:00,2011-08-04 11:44:00,40,758.0,0.04878048780487805
1068,13792.0,2,92,195.55,2011-02-25 14:03:00,2011-10-04 14:31:00,221,97.775,0.009009009009009009
1069,13798.0,57,23948,37153.85,2010-12-02 17:24:00,2011-12-08 15:51:00,370,651.8219298245614,0.15363881401617252
1070,13799.0,2,402,688.86,2011-02-18 14:18:00,2011-08-15 12:07:00,177,344.43,0.011235955056179775
1071,13800.0,1,331,558.32,2011-02-03 12:27:00,2011-02-03 12:27:00,0,558.32,1.0
1072,13801.0,1,168,324.8,2011-10-04 10:15:00,2011-10-04 10:15:00,0,324.8,1.0
1073,13802.0,3,2572,4599.42,2011-02-01 12:03:00,2011-07-24 10:54:00,172,1533.14,0.017341040462427744
1074,13803.0,1,121,277.07,2011-03-29 12:57:00,2011-03-29 12:57:00,0,277.07,1.0
1075,13804.0,7,1498,2635.79,2011-02-23 09:09:00,2011-11-09 12:32:00,259,376.5414285714286,0.026923076923076925
1076,13805.0,2,1900,924.6,2011-08-02 15:29:00,2011-10-18 14:50:00,76,462.3,0.025974025974025976
1077,13806.0,1,56,256.38,2011-10-07 11:43:00,2011-10-07 11:43:00,0,256.38,1.0
1078,13807.0,1,36,112.6,2010-12-07 15:48:00,2010-12-07 15:48:00,0,112.6,1.0
1079,13808.0,5,782,1747.66,2011-09-04 12:07:00,2011-12-04 12:18:00,91,349.53200000000004,0.05434782608695652
1080,13809.0,1,29,155.05,2011-02-07 13:15:00,2011-02-07 13:15:00,0,155.05,1.0
1081,13810.0,3,312,1499.01,2011-10-14 12:57:00,2011-11-11 08:33:00,27,499.67,0.10714285714285714
1082,13811.0,3,68,814.5,2011-04-14 18:40:00,2011-06-09 09:54:00,55,271.5,0.05357142857142857
1083,13812.0,3,333,539.0,2011-08-26 12:54:00,2011-10-28 14:27:00,63,179.66666666666666,0.046875
1084,13813.0,4,552,1366.8600000000001,2011-07-28 10:33:00,2011-10-31 10:38:00,95,341.71500000000003,0.041666666666666664
1085,13814.0,2,864,1579.12,2011-07-25 13:54:00,2011-09-08 13:48:00,44,789.56,0.044444444444444446
1086,13815.0,4,2560,4027.36,2011-01-25 12:16:00,2011-11-17 14:19:00,296,1006.84,0.013468013468013467
1087,13816.0,2,269,571.6700000000001,2011-10-06 14:37:00,2011-11-16 08:38:00,40,285.83500000000004,0.04878048780487805
1088,13817.0,2,211,382.98,2010-12-23 11:46:00,2011-11-10 17:49:00,322,191.49,0.006191950464396285
1089,13819.0,3,1109,1140.35,2011-01-24 10:38:00,2011-02-11 10:38:00,18,380.1166666666666,0.15789473684210525
1090,13821.0,2,153,385.64,2011-03-23 11:30:00,2011-07-18 09:49:00,116,192.82,0.017094017094017096
1091,13822.0,2,611,632.0,2011-10-30 15:55:00,2011-12-04 12:13:00,34,316.0,0.05714285714285714
1092,13823.0,2,439,957.66,2011-09-09 10:42:00,2011-11-21 10:22:00,72,478.83,0.0273972602739726
1093,13824.0,5,768,1698.94,2011-02-02 13:07:00,2011-11-07 12:41:00,277,339.788,0.017985611510791366
1094,13826.0,1,82,189.5,2011-06-16 13:48:00,2011-06-16 13:48:00,0,189.5,1.0
1095,13827.0,3,141,412.05,2011-07-19 15:38:00,2011-10-13 12:38:00,85,137.35,0.03488372093023256
1096,13828.0,1,311,209.49,2011-11-17 16:02:00,2011-11-17 16:02:00,0,209.49,1.0
1097,13831.0,6,745,2202.99,2010-12-05 12:13:00,2011-11-23 15:41:00,353,367.16499999999996,0.01694915254237288
1098,13832.0,1,28,52.199999999999996,2011-11-20 15:36:00,2011-11-20 15:36:00,0,52.199999999999996,1.0
1099,13833.0,1,118,384.8,2011-07-03 13:27:00,2011-07-03 13:27:00,0,384.8,1.0
1100,13835.0,4,442,834.57,2011-05-08 15:22:00,2011-11-14 15:37:00,190,208.6425,0.020942408376963352
1101,13837.0,2,183,271.24,2011-01-26 12:15:00,2011-05-12 12:10:00,105,135.62,0.018867924528301886
1102,13838.0,4,263,691.73,2010-12-05 10:45:00,2011-12-04 11:00:00,364,172.9325,0.010958904109589041
1103,13841.0,1,100,85.0,2011-04-01 12:10:00,2011-04-01 12:10:00,0,85.0,1.0
1104,13842.0,9,1768,3385.62,2010-12-08 10:39:00,2011-10-12 10:51:00,308,376.18,0.02912621359223301
1105,13844.0,1,196,361.62,2011-11-28 13:21:00,2011-11-28 13:21:00,0,361.62,1.0
1106,13845.0,1,182,312.98,2011-10-06 08:25:00,2011-10-06 08:25:00,0,312.98,1.0
1107,13846.0,3,388,865.0600000000001,2010-12-14 16:07:00,2011-11-15 12:07:00,335,288.35333333333335,0.008928571428571428
1108,13848.0,3,3700,1255.0,2010-12-08 15:10:00,2011-09-08 12:58:00,273,418.3333333333333,0.010948905109489052
1109,13849.0,2,1016,1537.95,2011-06-22 10:11:00,2011-10-19 10:59:00,119,768.975,0.016666666666666666
1110,13850.0,1,944,1595.48,2011-08-02 14:04:00,2011-08-02 14:04:00,0,1595.48,1.0
1111,13851.0,3,1705,2651.46,2011-02-24 17:18:00,2011-09-05 12:36:00,192,883.82,0.015544041450777202
1112,13853.0,1,312,1090.14,2011-10-13 14:18:00,2011-10-13 14:18:00,0,1090.14,1.0
1113,13854.0,25,2296,8109.5199999999995,2010-12-09 10:48:00,2011-12-01 09:06:00,356,324.38079999999997,0.0700280112044818
1114,13856.0,3,494,388.5,2011-05-20 13:13:00,2011-06-24 10:03:00,34,129.5,0.08571428571428572
1115,13858.0,1,75,216.17,2011-10-13 16:17:00,2011-10-13 16:17:00,0,216.17,1.0
1116,13859.0,1,129,201.16,2011-01-17 16:14:00,2011-01-17 16:14:00,0,201.16,1.0
1117,13860.0,5,591,1245.9,2011-09-14 09:27:00,2011-12-08 12:57:00,85,249.18,0.05813953488372093
1118,13862.0,8,1688,2209.36,2011-01-11 15:13:00,2011-11-21 16:24:00,314,276.17,0.025396825396825397
1119,13863.0,1,224,305.78,2011-04-06 10:20:00,2011-04-06 10:20:00,0,305.78,1.0
1120,13865.0,4,204,501.56,2011-02-23 12:04:00,2011-10-12 13:31:00,231,125.39,0.017241379310344827
1121,13866.0,1,57,145.67000000000002,2011-09-26 14:54:00,2011-09-26 14:54:00,0,145.67000000000002,1.0
1122,13867.0,3,513,1015.29,2011-05-05 17:28:00,2011-11-08 15:48:00,186,338.43,0.016042780748663103
1123,13868.0,2,1964,3192.54,2011-11-01 12:45:00,2011-12-02 16:32:00,31,1596.27,0.0625
1124,13869.0,4,1721,3104.95,2010-12-17 15:14:00,2011-08-08 13:53:00,233,776.2375,0.017094017094017096
1125,13870.0,8,1325,2770.94,2011-02-25 09:09:00,2011-12-07 13:23:00,285,346.3675,0.027972027972027972
1126,13871.0,13,2806,6403.25,2011-02-04 09:30:00,2011-11-17 10:49:00,286,492.5576923076923,0.04529616724738676
1127,13873.0,3,140,389.6,2011-02-03 09:37:00,2011-08-12 10:08:00,190,129.86666666666667,0.015706806282722512
1128,13874.0,1,180,540.45,2010-12-16 18:20:00,2010-12-16 18:20:00,0,540.45,1.0
1129,13875.0,5,1316,1786.79,2011-02-11 15:39:00,2011-10-17 09:36:00,247,357.358,0.020161290322580645
1130,13876.0,1,36,122.7,2011-10-07 10:22:00,2011-10-07 10:22:00,0,122.7,1.0
1131,13877.0,1,108,117.24,2011-09-14 15:49:00,2011-09-14 15:49:00,0,117.24,1.0
1132,13878.0,1,475,1281.53,2011-10-16 12:19:00,2011-10-16 12:19:00,0,1281.53,1.0
1133,13880.0,13,1842,3219.77,2010-12-07 14:00:00,2011-11-18 13:44:00,345,247.67461538461538,0.03757225433526012
1134,13881.0,20,10118,17159.52,2011-02-01 10:14:00,2011-12-06 12:50:00,308,857.976,0.06472491909385113
1135,13882.0,5,953,1191.13,2011-10-06 15:28:00,2011-12-07 11:16:00,61,238.22600000000003,0.08064516129032258
1136,13883.0,5,1436,2674.48,2011-03-31 17:17:00,2011-11-29 10:45:00,242,534.896,0.0205761316872428
1137,13884.0,5,300,787.6,2011-03-01 13:40:00,2011-12-02 16:30:00,276,157.52,0.018050541516245487
1138,13885.0,2,182,506.8,2011-05-23 08:52:00,2011-06-03 15:07:00,11,253.4,0.16666666666666666
1139,13886.0,1,126,243.56,2011-09-29 13:17:00,2011-09-29 13:17:00,0,243.56,1.0
1140,13887.0,1,147,349.55,2011-05-19 17:22:00,2011-05-19 17:22:00,0,349.55,1.0
1141,13888.0,2,258,605.63,2011-05-05 14:41:00,2011-08-12 10:13:00,98,302.815,0.020202020202020204
1142,13889.0,1,146,416.90000000000003,2011-09-08 09:13:00,2011-09-08 09:13:00,0,416.90000000000003,1.0
1143,13890.0,10,831,1883.8100000000002,2010-12-16 09:31:00,2011-12-08 15:36:00,357,188.38100000000003,0.027932960893854747
1144,13892.0,4,983,632.97,2011-04-07 12:04:00,2011-11-13 11:50:00,219,158.2425,0.01818181818181818
1145,13893.0,1,190,821.1,2011-02-15 11:30:00,2011-02-15 11:30:00,0,821.1,1.0
1146,13894.0,3,354,564.62,2011-02-02 12:54:00,2011-11-16 09:44:00,286,188.20666666666668,0.010452961672473868
1147,13895.0,4,1365,2593.07,2011-06-28 10:17:00,2011-11-11 16:57:00,136,648.2675,0.029197080291970802
1148,13897.0,1,200,311.16,2011-10-20 14:30:00,2011-10-20 14:30:00,0,311.16,1.0
1149,13898.0,1,133,155.93,2011-01-18 10:28:00,2011-01-18 10:28:00,0,155.93,1.0
1150,13899.0,2,156,388.52,2011-03-10 09:30:00,2011-11-23 13:40:00,258,194.26,0.007722007722007722
1151,13900.0,3,430,740.95,2011-03-22 10:13:00,2011-06-09 19:26:00,79,246.98333333333335,0.0375
1152,13901.0,5,1739,2867.2,2011-01-25 09:01:00,2011-09-28 14:48:00,246,573.4399999999999,0.020242914979757085
1153,13904.0,2,332,332.64,2011-02-18 11:18:00,2011-11-02 13:41:00,257,166.32,0.007751937984496124
1154,13908.0,4,1478,2369.55,2011-03-08 12:04:00,2011-09-21 11:49:00,196,592.3875,0.02030456852791878
1155,13911.0,9,2731,2580.91,2011-02-04 14:46:00,2011-10-13 15:43:00,251,286.7677777777778,0.03571428571428571
1156,13914.0,2,380,626.45,2011-11-03 16:28:00,2011-11-28 10:35:00,24,313.225,0.08
1157,13917.0,2,228,272.04,2011-06-01 12:46:00,2011-10-21 09:56:00,141,136.02,0.014084507042253521
1158,13918.0,2,1140,1212.8400000000001,2011-03-31 18:05:00,2011-10-21 12:25:00,203,606.4200000000001,0.00980392156862745
1159,13919.0,2,474,384.81,2011-08-10 10:15:00,2011-10-11 14:24:00,62,192.405,0.031746031746031744
1160,13922.0,1,93,172.25,2010-12-23 10:38:00,2010-12-23 10:38:00,0,172.25,1.0
1161,13923.0,1,185,351.13,2011-10-17 12:33:00,2011-10-17 12:33:00,0,351.13,1.0
1162,13924.0,6,1575,1838.8500000000001,2011-09-28 15:07:00,2011-12-08 09:39:00,70,306.475,0.08450704225352113
1163,13925.0,4,331,678.25,2011-07-28 12:09:00,2011-09-08 12:47:00,42,169.5625,0.09302325581395349
1164,13926.0,1,104,223.85000000000002,2011-11-16 13:16:00,2011-11-16 13:16:00,0,223.85000000000002,1.0
1165,13927.0,1,214,348.99,2011-09-26 12:00:00,2011-09-26 12:00:00,0,348.99,1.0
1166,13928.0,4,129,464.57,2011-07-29 15:59:00,2011-11-29 10:33:00,122,116.1425,0.032520325203252036
1167,13929.0,2,143,842.65,2011-01-17 15:11:00,2011-06-23 15:26:00,157,421.325,0.012658227848101266
1168,13930.0,2,274,337.34,2011-07-26 11:00:00,2011-10-13 09:45:00,78,168.67,0.02531645569620253
1169,13931.0,2,725,1237.53,2011-03-04 08:43:00,2011-09-05 10:12:00,185,618.765,0.010752688172043012
1170,13932.0,1,72,307.4,2011-02-18 12:02:00,2011-02-18 12:02:00,0,307.4,1.0
1171,13933.0,2,205,608.7900000000001,2011-07-14 13:35:00,2011-08-22 14:03:00,39,304.39500000000004,0.05
1172,13934.0,1,390,922.1,2011-03-21 08:39:00,2011-03-21 08:39:00,0,922.1,1.0
1173,13936.0,1,330,376.58,2011-06-13 08:47:00,2011-06-13 08:47:00,0,376.58,1.0
1174,13937.0,1,123,158.85,2011-06-23 16:35:00,2011-06-23 16:35:00,0,158.85,1.0
1175,13938.0,1,70,71.66,2011-11-04 14:37:00,2011-11-04 14:37:00,0,71.66,1.0
1176,13939.0,3,847,568.55,2011-02-01 11:30:00,2011-11-16 13:33:00,288,189.51666666666665,0.010380622837370242
1177,13940.0,4,516,839.14,2011-07-18 16:05:00,2011-11-22 15:15:00,126,209.785,0.031496062992125984
1178,13941.0,5,2364,5112.96,2010-12-02 10:17:00,2011-11-18 09:43:00,350,1022.592,0.014245014245014245
1179,13946.0,3,443,561.5699999999999,2011-03-17 10:02:00,2011-09-21 13:33:00,188,187.18999999999997,0.015873015873015872
1180,13947.0,1,44,90.6,2011-10-05 14:42:00,2011-10-05 14:42:00,0,90.6,1.0
1181,13948.0,1,40,102.0,2010-12-14 10:18:00,2010-12-14 10:18:00,0,102.0,1.0
1182,13949.0,6,2474,2427.32,2011-09-06 11:55:00,2011-12-07 09:35:00,91,404.55333333333334,0.06521739130434782
1183,13950.0,4,323,745.06,2011-04-07 11:29:00,2011-11-28 14:44:00,235,186.265,0.01694915254237288
1184,13951.0,3,459,674.45,2011-02-18 15:21:00,2011-06-16 16:43:00,118,224.8166666666667,0.025210084033613446
1185,13952.0,2,1431,3251.071,2011-04-15 09:27:00,2011-05-06 09:00:00,20,1625.5355,0.09523809523809523
1186,13953.0,7,2724,3515.68,2010-12-22 10:29:00,2011-12-02 16:04:00,345,502.23999999999995,0.02023121387283237
1187,13954.0,2,150,439.92,2011-09-30 10:52:00,2011-12-08 12:50:00,69,219.96,0.02857142857142857
1188,13955.0,2,154,322.96,2011-02-07 12:24:00,2011-07-08 17:19:00,151,161.48,0.013157894736842105
1189,13956.0,5,491,1026.42,2011-03-13 12:51:00,2011-12-04 13:20:00,266,205.28400000000002,0.018726591760299626
1190,13959.0,3,357,598.2,2010-12-12 13:56:00,2011-09-21 15:06:00,283,199.4,0.01056338028169014
1191,13960.0,2,142,230.22,2011-09-29 12:39:00,2011-11-18 15:27:00,50,115.11,0.0392156862745098
1192,13962.0,2,87,169.55,2011-04-08 11:21:00,2011-11-18 08:47:00,223,84.775,0.008928571428571428
1193,13963.0,4,460,664.54,2010-12-07 09:21:00,2011-02-04 14:43:00,59,166.135,0.06666666666666667
1194,13967.0,1,42,80.7,2011-07-17 12:02:00,2011-07-17 12:02:00,0,80.7,1.0
1195,13969.0,18,4542,9053.94,2010-12-09 19:32:00,2011-12-02 15:11:00,357,502.99666666666667,0.05027932960893855
1196,13971.0,8,1844,2758.26,2011-02-27 12:27:00,2011-11-21 12:06:00,266,344.7825,0.0299625468164794
1197,13972.0,2,187,190.25,2011-05-22 11:34:00,2011-09-30 11:54:00,131,95.125,0.015151515151515152
1198,13973.0,1,109,264.7,2011-02-25 15:21:00,2011-02-25 15:21:00,0,264.7,1.0
1199,13974.0,1,249,413.59000000000003,2011-10-21 14:41:00,2011-10-21 14:41:00,0,413.59000000000003,1.0
1200,13975.0,6,1732,2526.28,2011-03-08 12:19:00,2011-11-08 13:19:00,245,421.0466666666667,0.024390243902439025
1201,13976.0,1,154,357.98,2011-05-17 09:13:00,2011-05-17 09:13:00,0,357.98,1.0
1202,13978.0,2,315,196.79000000000002,2011-10-25 15:04:00,2011-11-25 11:36:00,30,98.39500000000001,0.06451612903225806
1203,13979.0,1,639,869.87,2011-09-27 13:32:00,2011-09-27 13:32:00,0,869.87,1.0
1204,13980.0,1,172,200.14,2011-10-10 13:34:00,2011-10-10 13:34:00,0,200.14,1.0
1205,13982.0,4,1136,1871.81,2010-12-09 13:57:00,2011-10-31 16:24:00,326,467.9525,0.012232415902140673
1206,13983.0,12,1183,2603.43,2010-12-08 10:38:00,2011-11-10 11:06:00,337,216.9525,0.03550295857988166
1207,13984.0,5,679,920.51,2010-12-08 15:58:00,2011-11-13 12:38:00,339,184.102,0.014705882352941176
1208,13985.0,15,3445,7060.13,2011-03-20 13:48:00,2011-12-05 17:06:00,260,470.67533333333336,0.05747126436781609
1209,13986.0,1,430,320.46,2011-11-22 15:00:00,2011-11-22 15:00:00,0,320.46,1.0
1210,13988.0,6,3044,4147.96,2011-03-30 11:48:00,2011-11-20 10:15:00,234,691.3266666666667,0.02553191489361702
1211,13989.0,2,1313,1266.08,2011-04-14 15:39:00,2011-10-05 09:47:00,173,633.04,0.011494252873563218
1212,13990.0,1,190,311.3,2011-05-10 15:19:00,2011-05-10 15:19:00,0,311.3,1.0
1213,13991.0,6,998,855.97,2011-07-19 12:58:00,2011-11-27 16:18:00,131,142.66166666666666,0.045454545454545456
